meta,protein,target,source
CIDs00006140,511145.b2180,False,pmidb_ecoil
CIDs00006140,511145.b2183,False,pmidb_ecoil
CIDs00006140,511145.b2184,False,pmidb_ecoil
CIDs00006140,511145.b2185,False,pmidb_ecoil
CIDs00006140,511145.b2186,False,pmidb_ecoil
CIDs00006140,511145.b2187,False,pmidb_ecoil
CIDs00006140,511145.b2193,False,pmidb_ecoil
CIDs00006140,511145.b2194,False,pmidb_ecoil
CIDs00006140,511145.b2206,0,piazza
CIDs00006140,511145.b2209,False,pmidb_ecoil
CIDs00006140,511145.b2210,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2215,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2217,False,pmidb_ecoil
CIDs00006140,511145.b2220,False,pmidb_ecoil
CIDs00006140,511145.b2224,0,piazza
CIDs00006140,511145.b2231,False,pmidb_ecoil
CIDs00006140,511145.b2232,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2234,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2235,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2239,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2241,0,piazza
CIDs00006140,511145.b2249,False,pmidb_ecoil
CIDs00006140,511145.b2251,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2253,0,piazza
CIDs00006140,511145.b2254,0,piazza
CIDs00006140,511145.b2255,0,piazza
CIDs00006140,511145.b2257,0,piazza
CIDs00006140,511145.b2260,0,piazza
CIDs00006140,511145.b2261,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2262,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2264,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2265,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2267,False,pmidb_ecoil
CIDs00006140,511145.b2268,False,pmidb_ecoil
CIDs00006140,511145.b2276,0,piazza
CIDs00006140,511145.b2278,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2281,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2283,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2284,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2285,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2286,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2287,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2288,0,piazza
CIDs00006140,511145.b2289,False,pmidb_ecoil
CIDs00006140,511145.b2290,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2291,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2293,False,pmidb_ecoil
CIDs00006140,511145.b2294,False,pmidb_ecoil
CIDs00006140,511145.b2296,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2297,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2299,False,pmidb_ecoil
CIDs00006140,511145.b2300,False,pmidb_ecoil
CIDs00006140,511145.b2301,False,pmidb_ecoil
CIDs00006140,511145.b2302,False,pmidb_ecoil
CIDs00006140,511145.b2303,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2304,False,pmidb_ecoil
CIDs00006140,511145.b2306,0,piazza
CIDs00006140,511145.b2308,0,piazza
CIDs00006140,511145.b2309,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2310,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2311,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2312,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2315,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2316,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2318,False,pmidb_ecoil
CIDs00006140,511145.b2319,True,pmidb_ecoil
CIDs00006140,511145.b2320,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2323,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2325,False,pmidb_ecoil
CIDs00006140,511145.b2328,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2329,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2330,False,pmidb_ecoil
CIDs00006140,511145.b2335,False,pmidb_ecoil
CIDs00006140,511145.b2340,False,pmidb_ecoil
CIDs00006140,511145.b2343,False,pmidb_ecoil
CIDs00006140,511145.b2344,0,piazza
CIDs00006140,511145.b2364,False,pmidb_ecoil
CIDs00006140,511145.b2366,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2369,False,pmidb_ecoil
CIDs00006140,511145.b2374,0,piazza
CIDs00006140,511145.b2378,0,piazza
CIDs00006140,511145.b2379,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2381,False,pmidb_ecoil
CIDs00006140,511145.b2388,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2400,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2406,0,piazza
CIDs00006140,511145.b2407,0,piazza
CIDs00006140,511145.b2411,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2412,False,pmidb_ecoil
CIDs00006140,511145.b2414,True,piazza;pmidb_ecoil
CIDs00006140,511145.b2415,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2416,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2417,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2418,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2421,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2422,0,piazza
CIDs00006140,511145.b2425,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2428,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2431,False,pmidb_ecoil
CIDs00006140,511145.b2434,False,pmidb_ecoil
CIDs00006140,511145.b2436,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2439,False,pmidb_ecoil
CIDs00006140,511145.b2440,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2441,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2450,False,pmidb_ecoil
CIDs00006140,511145.b2463,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2464,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2465,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2467,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2470,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2471,False,pmidb_ecoil
CIDs00006140,511145.b2472,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2473,False,pmidb_ecoil
CIDs00006140,511145.b2475,False,pmidb_ecoil
CIDs00006140,511145.b2476,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2478,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2479,False,pmidb_ecoil
CIDs00006140,511145.b2480,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2482,0,piazza
CIDs00006140,511145.b2484,0,piazza
CIDs00006140,511145.b2487,0,piazza
CIDs00006140,511145.b2494,False,pmidb_ecoil
CIDs00006140,511145.b2495,False,pmidb_ecoil
CIDs00006140,511145.b2496,False,pmidb_ecoil
CIDs00006140,511145.b2498,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2499,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2500,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2501,0,piazza
CIDs00006140,511145.b2502,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2503,False,pmidb_ecoil
CIDs00006140,511145.b2507,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2508,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2510,False,pmidb_ecoil
CIDs00006140,511145.b2511,False,pmidb_ecoil
CIDs00006140,511145.b2514,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2515,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2516,False,pmidb_ecoil
CIDs00006140,511145.b2517,False,pmidb_ecoil
CIDs00006140,511145.b2518,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2520,False,pmidb_ecoil
CIDs00006140,511145.b2521,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2522,False,pmidb_ecoil
CIDs00006140,511145.b2523,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2524,False,pmidb_ecoil
CIDs00006140,511145.b2525,False,pmidb_ecoil
CIDs00006140,511145.b2526,False,pmidb_ecoil
CIDs00006140,511145.b2527,False,pmidb_ecoil
CIDs00006140,511145.b2528,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2529,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2530,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2531,False,pmidb_ecoil
CIDs00006140,511145.b2532,False,pmidb_ecoil
CIDs00006140,511145.b2533,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2541,0,piazza
CIDs00006140,511145.b2545,False,pmidb_ecoil
CIDs00006140,511145.b2547,False,pmidb_ecoil
CIDs00006140,511145.b2551,True,piazza;pmidb_ecoil
CIDs00006140,511145.b2552,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2553,False,pmidb_ecoil
CIDs00006140,511145.b2554,False,pmidb_ecoil
CIDs00006140,511145.b2556,False,pmidb_ecoil
CIDs00006140,511145.b2557,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2559,False,pmidb_ecoil
CIDs00006140,511145.b2563,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2564,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2566,False,pmidb_ecoil
CIDs00006140,511145.b2567,False,pmidb_ecoil
CIDs00006140,511145.b2569,False,pmidb_ecoil
CIDs00006140,511145.b2571,False,pmidb_ecoil
CIDs00006140,511145.b2573,False,pmidb_ecoil
CIDs00006140,511145.b2574,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2575,False,pmidb_ecoil
CIDs00006140,511145.b2576,False,pmidb_ecoil
CIDs00006140,511145.b2579,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2580,False,pmidb_ecoil
CIDs00006140,511145.b2581,False,pmidb_ecoil
CIDs00006140,511145.b2582,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2585,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2592,False,pmidb_ecoil
CIDs00006140,511145.b2593,False,pmidb_ecoil
CIDs00006140,511145.b2594,False,pmidb_ecoil
CIDs00006140,511145.b2597,False,pmidb_ecoil
CIDs00006140,511145.b2599,True,piazza;pmidb_ecoil
CIDs00006140,511145.b2600,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2601,True,piazza;pmidb_ecoil
CIDs00006140,511145.b2606,False,pmidb_ecoil
CIDs00006140,511145.b2607,False,pmidb_ecoil
CIDs00006140,511145.b2608,False,pmidb_ecoil
CIDs00006140,511145.b2609,False,pmidb_ecoil
CIDs00006140,511145.b2610,False,pmidb_ecoil
CIDs00006140,511145.b2614,False,pmidb_ecoil
CIDs00006140,511145.b2615,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2618,False,pmidb_ecoil
CIDs00006140,511145.b2620,False,pmidb_ecoil
CIDs00006140,511145.b2622,False,pmidb_ecoil
CIDs00006140,511145.b2642,False,pmidb_ecoil
CIDs00006140,511145.b2661,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2662,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2663,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2665,False,pmidb_ecoil
CIDs00006140,511145.b2667,False,pmidb_ecoil
CIDs00006140,511145.b2669,False,pmidb_ecoil
CIDs00006140,511145.b2671,False,pmidb_ecoil
CIDs00006140,511145.b2675,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2676,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2679,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2682,0,piazza
CIDs00006140,511145.b2684,False,pmidb_ecoil
CIDs00006140,511145.b2687,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2688,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2690,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2696,False,pmidb_ecoil
CIDs00006140,511145.b2697,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2699,False,pmidb_ecoil
CIDs00006140,511145.b2700,False,pmidb_ecoil
CIDs00006140,511145.b2701,0,piazza
CIDs00006140,511145.b2703,0,piazza
CIDs00006140,511145.b2708,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2711,0,piazza
CIDs00006140,511145.b2720,0,piazza
CIDs00006140,511145.b2721,0,piazza
CIDs00006140,511145.b2727,False,pmidb_ecoil
CIDs00006140,511145.b2733,False,pmidb_ecoil
CIDs00006140,511145.b2736,False,pmidb_ecoil
CIDs00006140,511145.b2741,False,pmidb_ecoil
CIDs00006140,511145.b2742,False,pmidb_ecoil
CIDs00006140,511145.b2743,False,pmidb_ecoil
CIDs00006140,511145.b2744,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2745,False,pmidb_ecoil
CIDs00006140,511145.b2746,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2747,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2750,0,piazza
CIDs00006140,511145.b2751,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2752,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2762,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2763,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2764,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2765,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2776,False,pmidb_ecoil
CIDs00006140,511145.b2777,False,pmidb_ecoil
CIDs00006140,511145.b2779,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2780,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2781,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2782,False,pmidb_ecoil
CIDs00006140,511145.b2784,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2785,False,pmidb_ecoil
CIDs00006140,511145.b2787,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2789,0,piazza
CIDs00006140,511145.b2790,False,pmidb_ecoil
CIDs00006140,511145.b2791,False,pmidb_ecoil
CIDs00006140,511145.b2792,False,pmidb_ecoil
CIDs00006140,511145.b2793,False,pmidb_ecoil
CIDs00006140,511145.b2794,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2795,False,pmidb_ecoil
CIDs00006140,511145.b2796,0,piazza
CIDs00006140,511145.b2799,0,piazza
CIDs00006140,511145.b2800,0,piazza
CIDs00006140,511145.b2802,0,piazza
CIDs00006140,511145.b2804,False,pmidb_ecoil
CIDs00006140,511145.b2806,False,pmidb_ecoil
CIDs00006140,511145.b2808,False,pmidb_ecoil
CIDs00006140,511145.b2810,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2811,False,pmidb_ecoil
CIDs00006140,511145.b2812,False,pmidb_ecoil
CIDs00006140,511145.b2813,0,piazza
CIDs00006140,511145.b2817,0,piazza
CIDs00006140,511145.b2818,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2819,False,pmidb_ecoil
CIDs00006140,511145.b2820,False,pmidb_ecoil
CIDs00006140,511145.b2821,False,pmidb_ecoil
CIDs00006140,511145.b2822,False,pmidb_ecoil
CIDs00006140,511145.b2827,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2829,False,pmidb_ecoil
CIDs00006140,511145.b2834,False,pmidb_ecoil
CIDs00006140,511145.b2836,0,piazza
CIDs00006140,511145.b2838,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2840,False,pmidb_ecoil
CIDs00006140,511145.b2842,False,pmidb_ecoil
CIDs00006140,511145.b2846,False,pmidb_ecoil
CIDs00006140,511145.b2871,0,piazza
CIDs00006140,511145.b2876,False,pmidb_ecoil
CIDs00006140,511145.b2883,0,piazza
CIDs00006140,511145.b2889,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2890,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2891,False,pmidb_ecoil
CIDs00006140,511145.b2892,False,pmidb_ecoil
CIDs00006140,511145.b2893,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2895,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2898,False,pmidb_ecoil
CIDs00006140,511145.b2900,False,pmidb_ecoil
CIDs00006140,511145.b2901,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2902,False,pmidb_ecoil
CIDs00006140,511145.b2903,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2904,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2905,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2906,False,pmidb_ecoil
CIDs00006140,511145.b2907,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2908,False,pmidb_ecoil
CIDs00006140,511145.b2909,False,pmidb_ecoil
CIDs00006140,511145.b2910,False,pmidb_ecoil
CIDs00006140,511145.b2912,0,piazza
CIDs00006140,511145.b2913,True,piazza;pmidb_ecoil
CIDs00006140,511145.b2914,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2916,False,pmidb_ecoil
CIDs00006140,511145.b2917,0,piazza
CIDs00006140,511145.b2920,0,piazza
CIDs00006140,511145.b2922,False,pmidb_ecoil
CIDs00006140,511145.b2924,False,pmidb_ecoil
CIDs00006140,511145.b2925,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2926,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2927,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2929,False,pmidb_ecoil
CIDs00006140,511145.b2930,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2935,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2936,False,pmidb_ecoil
CIDs00006140,511145.b2937,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2938,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2942,True,piazza;pmidb_ecoil
CIDs00006140,511145.b2946,False,pmidb_ecoil
CIDs00006140,511145.b2947,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2948,False,pmidb_ecoil
CIDs00006140,511145.b2949,False,pmidb_ecoil
CIDs00006140,511145.b2951,False,pmidb_ecoil
CIDs00006140,511145.b2953,False,pmidb_ecoil
CIDs00006140,511145.b2954,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2955,False,pmidb_ecoil
CIDs00006140,511145.b2956,False,pmidb_ecoil
CIDs00006140,511145.b2958,False,pmidb_ecoil
CIDs00006140,511145.b2959,False,pmidb_ecoil
CIDs00006140,511145.b2960,False,pmidb_ecoil
CIDs00006140,511145.b2961,False,pmidb_ecoil
CIDs00006140,511145.b2962,False,pmidb_ecoil
CIDs00006140,511145.b2963,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2964,0,piazza
CIDs00006140,511145.b2965,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2975,0,piazza
CIDs00006140,511145.b2976,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2977,False,pmidb_ecoil
CIDs00006140,511145.b2988,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2989,False,pmidb_ecoil
CIDs00006140,511145.b2994,False,piazza;pmidb_ecoil
CIDs00006140,511145.b2995,0,piazza
CIDs00006140,511145.b3001,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3003,False,pmidb_ecoil
CIDs00006140,511145.b3005,0,piazza
CIDs00006140,511145.b3008,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3010,False,pmidb_ecoil
CIDs00006140,511145.b3011,False,pmidb_ecoil
CIDs00006140,511145.b3012,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3017,False,pmidb_ecoil
CIDs00006140,511145.b3019,False,pmidb_ecoil
CIDs00006140,511145.b3020,False,pmidb_ecoil
CIDs00006140,511145.b3024,False,pmidb_ecoil
CIDs00006140,511145.b3028,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3029,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3030,False,pmidb_ecoil
CIDs00006140,511145.b3032,False,pmidb_ecoil
CIDs00006140,511145.b3034,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3035,0,piazza
CIDs00006140,511145.b3038,False,pmidb_ecoil
CIDs00006140,511145.b3039,False,pmidb_ecoil
CIDs00006140,511145.b3040,0,piazza
CIDs00006140,511145.b3041,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3042,False,pmidb_ecoil
CIDs00006140,511145.b3047,False,pmidb_ecoil
CIDs00006140,511145.b3052,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3053,False,pmidb_ecoil
CIDs00006140,511145.b3054,False,pmidb_ecoil
CIDs00006140,511145.b3056,False,pmidb_ecoil
CIDs00006140,511145.b3058,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3064,False,pmidb_ecoil
CIDs00006140,511145.b3065,False,pmidb_ecoil
CIDs00006140,511145.b3066,False,pmidb_ecoil
CIDs00006140,511145.b3067,False,pmidb_ecoil
CIDs00006140,511145.b3068,False,pmidb_ecoil
CIDs00006140,511145.b3070,False,pmidb_ecoil
CIDs00006140,511145.b3071,False,pmidb_ecoil
CIDs00006140,511145.b3073,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3075,False,pmidb_ecoil
CIDs00006140,511145.b3081,False,pmidb_ecoil
CIDs00006140,511145.b3084,False,pmidb_ecoil
CIDs00006140,511145.b3087,False,pmidb_ecoil
CIDs00006140,511145.b3091,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3092,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3093,0,piazza
CIDs00006140,511145.b3094,False,pmidb_ecoil
CIDs00006140,511145.b3097,False,pmidb_ecoil
CIDs00006140,511145.b3098,False,pmidb_ecoil
CIDs00006140,511145.b3102,False,pmidb_ecoil
CIDs00006140,511145.b3105,False,pmidb_ecoil
CIDs00006140,511145.b3110,False,pmidb_ecoil
CIDs00006140,511145.b3116,0,piazza
CIDs00006140,511145.b3125,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3126,0,piazza
CIDs00006140,511145.b3127,0,piazza
CIDs00006140,511145.b3128,0,piazza
CIDs00006140,511145.b3130,False,pmidb_ecoil
CIDs00006140,511145.b3131,False,pmidb_ecoil
CIDs00006140,511145.b3133,False,pmidb_ecoil
CIDs00006140,511145.b3136,False,pmidb_ecoil
CIDs00006140,511145.b3146,False,pmidb_ecoil
CIDs00006140,511145.b3147,False,pmidb_ecoil
CIDs00006140,511145.b3149,False,pmidb_ecoil
CIDs00006140,511145.b3153,False,pmidb_ecoil
CIDs00006140,511145.b3156,False,pmidb_ecoil
CIDs00006140,511145.b3160,False,pmidb_ecoil
CIDs00006140,511145.b3162,False,pmidb_ecoil
CIDs00006140,511145.b3164,False,pmidb_ecoil
CIDs00006140,511145.b3165,False,pmidb_ecoil
CIDs00006140,511145.b3166,False,pmidb_ecoil
CIDs00006140,511145.b3167,False,pmidb_ecoil
CIDs00006140,511145.b3168,False,pmidb_ecoil
CIDs00006140,511145.b3169,False,pmidb_ecoil
CIDs00006140,511145.b3170,False,pmidb_ecoil
CIDs00006140,511145.b3172,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3176,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3177,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3178,False,pmidb_ecoil
CIDs00006140,511145.b3179,False,pmidb_ecoil
CIDs00006140,511145.b3180,False,pmidb_ecoil
CIDs00006140,511145.b3181,False,pmidb_ecoil
CIDs00006140,511145.b3182,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3183,False,pmidb_ecoil
CIDs00006140,511145.b3185,False,pmidb_ecoil
CIDs00006140,511145.b3186,False,pmidb_ecoil
CIDs00006140,511145.b3187,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3189,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3190,False,pmidb_ecoil
CIDs00006140,511145.b3192,False,pmidb_ecoil
CIDs00006140,511145.b3195,False,pmidb_ecoil
CIDs00006140,511145.b3197,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3198,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3200,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3201,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3202,False,pmidb_ecoil
CIDs00006140,511145.b3203,False,pmidb_ecoil
CIDs00006140,511145.b3204,False,pmidb_ecoil
CIDs00006140,511145.b3205,False,pmidb_ecoil
CIDs00006140,511145.b3207,False,pmidb_ecoil
CIDs00006140,511145.b3209,False,pmidb_ecoil
CIDs00006140,511145.b3210,False,pmidb_ecoil
CIDs00006140,511145.b3212,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3213,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3222,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3223,0,piazza
CIDs00006140,511145.b3225,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3226,False,pmidb_ecoil
CIDs00006140,511145.b3228,False,pmidb_ecoil
CIDs00006140,511145.b3229,False,pmidb_ecoil
CIDs00006140,511145.b3230,False,pmidb_ecoil
CIDs00006140,511145.b3231,False,pmidb_ecoil
CIDs00006140,511145.b3232,False,pmidb_ecoil
CIDs00006140,511145.b3234,False,pmidb_ecoil
CIDs00006140,511145.b3236,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3237,False,pmidb_ecoil
CIDs00006140,511145.b3239,False,pmidb_ecoil
CIDs00006140,511145.b3244,False,pmidb_ecoil
CIDs00006140,511145.b3247,False,pmidb_ecoil
CIDs00006140,511145.b3248,False,pmidb_ecoil
CIDs00006140,511145.b3251,False,pmidb_ecoil
CIDs00006140,511145.b3253,False,pmidb_ecoil
CIDs00006140,511145.b3255,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3256,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3259,False,pmidb_ecoil
CIDs00006140,511145.b3260,False,pmidb_ecoil
CIDs00006140,511145.b3261,False,pmidb_ecoil
CIDs00006140,511145.b3266,0,piazza
CIDs00006140,511145.b3279,False,pmidb_ecoil
CIDs00006140,511145.b3281,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3282,False,pmidb_ecoil
CIDs00006140,511145.b3283,False,pmidb_ecoil
CIDs00006140,511145.b3287,False,pmidb_ecoil
CIDs00006140,511145.b3288,False,piazza;pmidb_ecoil
CIDs00006140,511145.b3289,False,pmidb_ecoil
CIDs00006140,511145.b3290,0,piazza
CIDs00006140,511145.b3294,False,pmidb_ecoil
CIDs00006140,511145.b3295,False,pmidb_ecoil
CIDs00006140,511145.b3296,False,pmidb_ecoil
CIDs00006140,511145.b3297,False,pmidb_ecoil
CIDs00006140,511145.b3298,False,pmidb_ecoil
CIDs00006140,511145.b3299,False,pmidb_ecoil
CIDs00006140,511145.b3301,False,pmidb_ecoil
CIDs00006140,511145.b3302,False,pmidb_ecoil
CIDs00006140,511145.b3303,False,pmidb_ecoil
CIDs00006140,511145.b3304,False,pmidb_ecoil
CIDs00006140,511145.b3305,False,pmidb_ecoil
CIDs00006140,511145.b3306,False,pmidb_ecoil
